FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,120,0,143,26,120
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,46,0,54,91,46
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,40,0,47,75,40
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,52,80,63,3,52
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,81,0,96,70,81
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,25,0,29,84,25
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,56,61,67,58,56
2311,3,53,SAU,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,20,0,23,87,20
2311,3,53,SAU,3,BOG,5,9,249,1,198,1,6,2,5,11,U,3180,0,539,0,504
2311,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,5,11,U,3934,0,681,35,472
2311,3,53,SAU,3,BOG,5,9,249,1,198,1,8,2,5,33,KG,85,0,92,64,85
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,13450,0,390,64,376
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,2400,0,17,66,17
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,300,0,17,66,17
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,800,0,35,32,34
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,1290,0,35,32,34
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,11,U,1000,0,17,66,17
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,6,2,11,33,KG,1430,0,1485,71,1430
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,11,11,U,1,0,189,0,179
2311,3,53,SAU,3,BOG,11,8,618,1,198,1,8,2,11,11,U,89,0,335,0,300
2311,3,53,SAU,3,BOG,11,8,618,1,104,2,8,2,5,11,U,10,0,349,0,337
2311,3,53,SAU,3,BOG,13,8,618,1,198,1,8,2,13,33,KG,12960,0,14074,0,12960
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,28,0,32,10,28
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,10880,0,13003,61,10880
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,90,0,110,5,90
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,300,0,354,62,300
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,98,0,112,35,98
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,60,0,73,36,60
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,374,90,444,37,374
2311,3,53,SAU,3,BOG,15,7,827,1,198,1,8,2,15,33,KG,76,0,90,48,76
2311,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,25,33,KG,2720,0,3149,98,2720
2311,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,25,33,KG,7970,0,8489,0,7970
2311,3,53,SAU,3,BOG,25,8,618,1,198,1,8,2,25,33,KG,1440,0,1862,0,1440
2311,3,53,SAU,3,BOG,50,9,169,1,104,2,8,2,13,11,U,2,0,17,0,15
2311,3,53,SAU,3,BOG,63,9,169,1,198,1,8,2,73,33,KG,70,0,71,0,70
2311,3,63,ARG,3,BOG,11,0,580,1,198,1,6,1,11,11,U,25480,0,1305,0,1270
2311,3,63,ARG,3,BOG,11,0,580,1,198,1,8,1,11,11,U,31650,0,1527,0,1432
2311,3,63,ARG,3,BOG,11,0,580,1,198,1,8,2,11,11,U,26200,0,1558,0,1511
2311,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,11,11,U,58800,0,3648,0,3538
2311,3,63,ARG,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,80,0,95,0,80
2311,3,63,ARG,3,BOG,11,1,211,1,104,2,8,2,11,11,U,150,0,58,0,51
2311,3,63,ARG,3,BOG,11,3,493,1,198,1,2,2,11,33,KG,24,40,31,88,24
2311,3,63,ARG,3,BOG,11,9,169,1,104,2,8,2,5,11,U,6,0,47,48,42
2311,3,63,ARG,3,BOG,11,9,249,1,4,1,8,2,11,11,U,278,0,375,0,372
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,441,0,442,0,441
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,960,0,1239,0,960
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,4,0,5,0,4
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,33,KG,73,0,74,0,73
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,82,M2,9532,54,1153,0,1087
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,11,U,3,0,6,0,4
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,11,U,1,0,7,0,4
2311,3,63,ARG,3,BOG,11,9,249,1,198,1,8,2,11,11,U,2,0,25,0,23
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,4,0,4,40,4
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,1,0,1,10,1
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,1,10,1,21,1
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1700,0,8,37,7
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,10,0,0,2,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,2,0,0,1,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,8,11,U,10,0,8,24,5
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,1,0,1,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,126,0,0,62,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,1,0,1,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,8,33,KG,24,5,37,75,24
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,1,0,1,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,33,KG,0,4,0,4,0
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,2,0,129,99,126
2311,3,63,ARG,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1,0,64,99,63
2311,3,63,ARG,3,BOG,11,9,249,1,198,2,8,2,11,67,M3,0,5,47,16,39
2311,3,63,ARG,3,BOG,11,9,249,1,199,2,8,2,11,33,KG,0,10,0,11,0
2311,3,63,ARG,3,BOG,11,9,249,1,199,2,8,2,11,33,KG,0,30,0,33,0
2311,3,63,ARG,3,BOG,11,9,249,1,199,2,8,2,11,33,KG,0,4,0,4,0
2311,3,63,ARG,3,BOG,11,9,249,1,199,2,8,2,11,11,U,5,0,0,11,0
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,5,1,25,11,U,4200,0,80,90,30
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,5,2,25,11,U,13150,0,647,25,240
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,5,2,25,11,U,400,0,134,84,50
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,8,2,25,11,U,14875,0,834,0,809
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,8,2,25,11,U,6125,0,380,8,140
2311,3,63,ARG,3,BOG,25,0,580,1,198,1,8,2,25,11,U,880,0,238,91,88
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,10120,0,171,87,135
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,16975,0,731,12,275
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,1,0,0,44,0
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,10,0,13,47,12
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,2,0,9,1,8
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,28,0,33,99,29
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,1,0,3,28,2
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,11,0,8,95,8
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,1,0,1,10,1
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,17,0,95,35,73
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,3,0,3,81,3
2311,3,63,ARG,3,BOG,25,1,211,1,198,1,8,2,25,11,U,2,0,1,84,1
2311,3,63,ARG,3,BOG,25,1,211,1,199,1,8,2,25,11,U,5,0,87,0,77
2311,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,11,33,KG,5000,0,5196,0,5000
2311,3,63,ARG,3,BOG,25,9,249,1,198,1,8,2,25,11,U,112000,0,379,0,324
2311,3,63,ARG,3,BOG,25,9,249,1,2,2,8,2,11,33,KG,33,34,46,34,33
2311,3,63,ARG,3,BOG,25,9,249,1,2,2,8,2,11,33,KG,124,80,173,49,124
2311,3,63,ARG,3,BOG,25,9,249,1,198,2,8,2,11,67,M3,0,14,150,37,118
2311,3,63,ARG,3,BOG,66,9,249,1,198,1,8,1,66,11,U,238,0,0,21,0
2311,3,63,ARG,3,BOG,68,3,63,1,198,1,8,2,68,67,M3,2290,33,1825133,49,1699726
2311,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,5,11,U,1980,0,112,0,100
2311,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,5,11,U,3080,0,159,0,143
2311,3,69,AUS,3,BOG,5,1,211,1,198,1,8,2,5,11,U,6450,0,204,0,197
2311,3,69,AUS,3,BOG,5,3,23,1,198,1,8,2,5,11,U,34,0,11,89,11
2311,3,69,AUS,3,BOG,5,3,23,1,198,1,8,2,5,11,U,5,0,1,74,1
2311,3,69,AUS,3,BOG,5,3,23,1,198,1,8,2,5,11,U,4,0,1,40,1
2311,3,69,AUS,3,BOG,5,3,23,1,198,1,8,2,5,11,U,5,0,1,74,1
2311,3,69,AUS,3,BOG,5,3,23,1,198,1,8,2,5,11,U,14,0,4,90,4
2311,3,69,AUS,3,BOG,5,8,618,1,198,1,6,2,5,11,U,965,0,158,0,145
2311,3,69,AUS,3,BOG,5,9,149,1,198,1,8,2,5,33,KG,60,0,89,0,60
2311,3,69,AUS,3,BOG,5,9,169,1,198,1,8,2,5,11,U,6,0,5,11,4
2311,3,69,AUS,3,BOG,5,9,169,1,198,1,8,2,5,11,U,9,0,7,67,6
2311,3,69,AUS,3,BOG,5,9,169,1,198,1,8,2,5,11,U,9,0,7,67,6
2311,3,69,AUS,3,BOG,5,9,169,1,198,1,8,2,5,11,U,7,0,5,96,5
2311,3,69,AUS,3,BOG,5,9,169,1,198,1,8,2,5,11,U,7,0,5,96,5
2311,3,69,AUS,3,BOG,5,9,249,1,198,1,8,2,5,11,U,6000,0,215,0,204
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,6,1,11,11,U,15800,0,1130,0,1115
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,11,11,U,219242,0,6638,0,6116
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,1,11,11,U,32360,0,878,0,723
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,500,0,104,27,93
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,226,0,50,16,44
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,477,0,120,66,107
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,1,0,0,28,0
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,208,0,56,88,50
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,349,0,18,0,16
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,33,KG,128,67,143,89,128
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,1,0,0,28,0
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,1422,0,322,93,287
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,40,0,7,38,6
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,558,0,138,42,123
2311,3,69,AUS,3,BOG,11,1,211,1,198,1,8,2,11,11,U,5178,0,1062,75,950
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,71,0,13,85,12
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,169,0,32,97,29
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,22,0,4,29,3
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,358,0,69,87,62
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,30,0,6,19,5
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,467,0,96,43,85
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,211,0,43,57,38
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,10,0,1,64,1
2311,3,69,AUS,3,BOG,11,1,211,1,199,1,8,2,11,11,U,1008,0,208,15,185
2311,3,69,AUS,3,BOG,11,1,211,1,104,2,8,2,11,33,KG,293,20,322,52,293
2311,3,69,AUS,3,BOG,11,1,211,1,198,2,8,2,11,11,U,22,0,6,0,5
2311,3,69,AUS,3,BOG,11,8,618,1,198,1,6,1,11,11,U,25600,0,1815,0,1708
2311,3,69,AUS,3,BOG,11,8,618,1,198,1,6,2,11,11,U,1216,0,86,0,80
2311,3,69,AUS,3,BOG,11,9,149,1,198,1,8,2,11,11,U,600,0,41,0,40
2311,3,69,AUS,3,BOG,11,9,149,1,198,1,8,2,11,11,U,15000,0,181,0,180
2311,3,69,AUS,3,BOG,11,9,149,1,199,1,8,2,68,33,KG,20,0,28,0,20
2311,3,69,AUS,3,BOG,13,9,249,1,198,1,8,1,13,33,KG,127,12,163,5,127
2311,3,69,AUS,3,BOG,13,9,249,1,198,1,8,2,13,33,KG,7,50,8,45,7
2311,3,69,AUS,3,BOG,17,9,169,1,198,1,8,2,17,33,KG,83,0,136,80,83
2311,3,69,AUS,3,BOG,17,9,169,1,198,1,8,2,17,11,U,1,0,52,0,50
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,27150,0,1178,99,1061
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,480,0,116,33,104
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,2360,0,664,71,618
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,1080,0,698,1,624
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,50,0,19,1,17
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,23400,0,809,47,733
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,1700,0,167,79,150
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,11,U,75,0,45,86,41
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,6,1,25,33,KG,112,0,125,28,112
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,25,11,U,4767,0,319,95,213
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,8,1,25,11,U,9000,0,393,4,265
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,25,11,U,102575,0,5739,20,2351
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,25,11,U,18000,0,158,40,144
2311,3,69,AUS,3,BOG,25,1,211,1,198,1,8,2,25,11,U,340,0,11,0,10
2311,3,69,AUS,3,BOG,25,1,211,1,198,2,8,2,25,11,U,33,0,5,96,5
2311,3,69,AUS,3,BOG,25,5,245,1,198,1,8,2,11,11,U,30,0,26,0,22
2311,3,69,AUS,3,BOG,25,7,827,1,198,1,8,2,25,11,U,5700,0,458,50,327
2311,3,69,AUS,3,BOG,25,7,827,1,198,1,8,2,25,11,U,8250,0,173,50,76
2311,3,69,AUS,3,BOG,25,8,618,1,198,1,8,1,25,11,U,1400,0,66,0,56
2311,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,25,11,U,5400,0,144,80,72
2311,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,25,33,KG,1185,98,1321,98,1185
2311,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,11,33,KG,44,10,85,33,44
2311,3,69,AUS,3,BOG,25,8,618,1,198,1,8,2,11,33,KG,32,90,63,66,32
2311,3,69,AUS,3,BOG,25,8,618,1,198,2,8,2,25,11,U,300,0,10,0,4
2311,3,69,AUS,3,BOG,25,9,149,1,198,1,8,1,25,11,U,9200,0,312,99,282
2311,3,69,AUS,3,BOG,25,9,149,1,198,1,8,2,25,33,KG,1,0,3,0,1
2311,3,69,AUS,3,BOG,25,9,249,1,198,1,8,1,25,11,U,93630,0,4110,9,1615
2311,3,69,AUS,3,BOG,25,9,249,1,198,1,8,1,25,11,U,255040,0,10525,90,4136
2311,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,18376,0,1542,40,436
2311,3,69,AUS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,45500,0,1372,59,388
2311,3,69,AUS,3,BOG,25,9,249,1,199,1,8,2,25,33,KG,50,50,95,0,50
2311,3,69,AUS,3,BOG,63,3,23,1,198,1,8,2,63,33,KG,552,0,607,20,552
2311,3,69,AUS,3,BOG,66,5,245,1,198,1,8,2,66,33,KG,1462,0,1539,99,1462
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,3,0,1,37,1
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,8,0,3,66,3
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,6,0,2,75,2
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,6,0,2,75,2
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,38,0,17,41,17
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,12,0,5,50,5
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,14,0,6,41,6
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,2,0,0,92,0
2311,3,69,AUS,3,BOG,76,9,169,1,198,1,8,2,76,11,U,4,0,1,83,1
2311,3,72,AUT,3,BOG,11,3,573,1,198,1,8,1,11,11,U,13080,0,557,34,475
2311,3,72,AUT,3,BOG,11,3,573,1,198,1,8,1,11,11,U,25740,0,992,65,846
2311,3,72,AUT,3,BOG,11,9,249,1,199,1,8,2,15,53,C/T,127,93,0,2,0
2311,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,25,11,U,20160,0,822,69,725
2311,3,72,AUT,3,BOG,25,3,573,1,198,1,8,1,25,11,U,72460,0,2992,29,2365
2311,3,72,AUT,3,BOG,25,3,573,1,198,2,8,2,25,11,U,160,0,6,0,4
2311,3,72,AUT,3,BOG,25,3,573,1,198,2,8,2,25,11,U,380,0,12,0,8
2311,3,74,AZE,3,BOG,5,7,827,1,198,1,6,2,5,11,U,7179,0,1189,0,1129
2311,3,74,AZE,3,BOG,11,7,827,1,198,1,8,2,11,11,U,32,0,16,0,14
2311,3,74,AZE,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1,0,114,81,84
2311,3,74,AZE,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1,0,101,14,74
2311,3,74,AZE,3,BOG,11,9,249,1,104,2,8,2,11,11,U,1,0,56,4,41
2311,3,74,AZE,3,BOG,25,7,827,1,198,1,8,1,25,11,U,1400,0,66,50,28
2311,3,74,AZE,3,BOG,25,7,827,1,198,1,8,1,25,11,U,1000,0,47,50,20
2311,3,74,AZE,3,BOG,25,7,827,1,198,1,8,2,25,11,U,432,0,28,0,25
2311,3,74,AZE,3,BOG,25,8,618,1,198,1,8,1,25,11,U,6400,0,202,6,182
2311,3,74,AZE,3,BOG,25,8,618,1,198,1,8,1,25,11,U,56300,0,1690,93,1523
2311,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,192,0,182,88,173
2311,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,200,0,128,5,121
2311,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,682,0,408,79,388
2311,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,219,0,183,29,174
2311,3,77,BHS,3,BOG,25,9,249,1,198,1,8,2,25,11,U,587,0,351,97,334
2311,3,77,BHS,3,BOG,68,7,77,1,198,1,8,2,68,67,M3,3,21,2045,3,2045
2311,3,80,BHR,3,BOG,5,9,249,1,198,1,6,2,5,11,U,3468,0,779,0,740
2311,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,5,11,U,8237,0,889,41,755
2311,3,80,BHR,3,BOG,5,9,249,1,198,1,8,2,5,11,U,480,0,39,58,32
2311,3,80,BHR,3,BOG,11,3,23,1,198,1,8,2,15,53,C/T,931,16,0,63,0
2311,3,80,BHR,3,BOG,11,3,23,1,198,1,8,2,15,53,C/T,540,64,0,36,0
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,11,U,1006,0,35,70,31
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,11,U,3774,0,55,29,48
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,33,KG,36,0,47,96,36
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,33,KG,6,0,7,99,6
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,33,KG,82,0,109,24,82
2311,3,80,BHR,3,BOG,11,7,827,1,198,1,8,2,11,33,KG,6,60,8,79,6
2311,3,80,BHR,3,BOG,11,9,249,1,198,1,8,1,11,11,U,18500,0,844,0,780
2311,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,16762,0,394,40,374
2311,3,80,BHR,3,BOG,11,9,249,1,198,1,8,2,11,11,U,4558,0,203,59,183
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,1,25,11,U,11875,0,632,0,573
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,103900,0,1708,40,1088
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,7500,0,107,90,60
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,4000,0,215,83,116
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,920,0,15,28,8
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,4110,0,795,42,476
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,11,U,6180,0,229,15,128
2311,3,80,BHR,3,BOG,25,9,249,1,198,1,8,2,25,33,KG,328,0,586,31,328
2311,3,83,BRB,3,BOG,47,9,169,1,199,1,8,2,47,33,KG,58,0,63,0,58
2311,3,87,BEL,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,80,0,100,37,80
2311,3,87,BEL,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,160,0,200,75,160
2311,3,87,BEL,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,69,0,86,57,69
2311,3,87,BEL,3,BOG,5,8,618,1,198,1,8,2,5,33,KG,169,20,212,29,169
2311,3,87,BEL,3,BOG,11,3,23,1,104,2,8,2,11,11,U,1,0,29,0,27
2311,3,87,BEL,3,BOG,11,3,23,1,198,2,8,2,11,11,U,2,0,21,0,10
2311,3,87,BEL,3,BOG,11,3,253,1,198,1,8,2,11,33,KG,448,0,1026,28,448
2311,3,87,BEL,3,BOG,11,3,253,1,198,1,8,2,11,33,KG,150,0,310,71,150
2311,3,87,BEL,3,BOG,11,3,573,1,198,1,6,2,11,33,KG,2646,0,3446,0,2646
2311,3,87,BEL,3,BOG,11,5,245,4,201,2,8,2,11,11,U,1,0,3,0,2
2311,3,87,BEL,3,BOG,11,9,149,1,198,1,8,2,11,33,KG,544,32,617,0,544
2311,3,87,BEL,3,BOG,11,9,169,4,201,2,8,2,11,11,U,3,0,7,0,6
2311,3,87,BEL,3,BOG,76,9,169,1,198,1,8,2,11,11,U,6,0,6,10,6
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,36,0,11,80,9
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,481,0,157,60,125
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,210,0,68,80,54
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,6,0,1,96,1
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,8,0,2,61,2
2311,3,90,BMU,3,BOG,11,9,249,1,198,1,8,2,11,11,U,41,0,13,43,10
2311,3,91,BLR,3,BOG,5,3,253,1,198,1,6,2,5,11,U,26104,0,5037,0,4557
2311,3,91,BLR,3,BOG,11,3,253,1,198,1,6,2,11,11,U,95350,0,8616,24,8540
2311,3,91,BLR,3,BOG,11,3,253,1,198,1,6,2,11,11,U,2800,0,17,15,17
2311,3,91,BLR,3,BOG,11,3,253,1,198,1,6,2,11,11,U,56350,0,1705,59,1690
2311,3,91,BLR,3,BOG,11,3,573,1,198,1,8,1,11,11,U,15200,0,442,0,429
2311,3,91,BLR,3,BOG,11,9,169,1,198,1,6,2,11,11,U,66150,0,2506,40,2327
2311,3,91,BLR,3,BOG,11,9,169,1,198,1,6,2,11,11,U,2200,0,56,10,51
2311,3,91,BLR,3,BOG,11,9,169,1,198,1,6,2,11,11,U,108250,0,3604,29,3309
2311,3,91,BLR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,1936,0,1241,17,1116
2311,3,91,BLR,3,BOG,11,9,169,1,198,1,8,2,11,11,U,212,0,166,82,150
2311,3,91,BLR,3,BOG,11,9,249,1,198,1,6,2,11,11,U,10000,0,810,34,800
2311,3,91,BLR,3,BOG,11,9,249,1,198,1,6,2,11,11,U,750,0,17,21,17
2311,3,91,BLR,3,BOG,11,9,249,1,198,1,6,2,11,11,U,2100,0,17,21,17
2311,3,91,BLR,3,BOG,11,9,249,1,198,1,6,2,11,11,U,960,0,17,21,17
2311,3,91,BLR,3,BOG,25,3,253,1,198,1,5,1,25,11,U,12800,0,88,0,80
2311,3,91,BLR,3,BOG,25,8,618,1,198,1,5,1,25,11,U,400,0,2,75,2
2311,3,91,BLR,3,BOG,25,8,618,1,198,1,5,1,25,11,U,11150,0,74,25,67
2311,3,91,BLR,3,BOG,25,9,169,1,198,1,5,1,25,11,U,5600,0,41,25,37
2311,3,91,BLR,3,BOG,25,9,169,1,198,1,5,1,25,11,U,26950,0,184,25,167
2311,3,91,BLR,3,BOG,25,9,169,1,198,1,8,2,25,11,U,24225,0,1363,31,365
2311,3,91,BLR,3,BOG,25,9,169,1,198,1,8,2,25,11,U,33900,0,1195,23,320
